"gate_source","gate_target","produce"
16740,74,"Forestry"
16784,74,"Forestry"
17048,74,"Forestry"
16744,74,"Forestry"
16740,84,"Forestry"
16784,84,"Forestry"
17048,84,"Forestry"
16744,84,"Forestry"
16740,66,"Sheepmeat"
16784,66,"Sheepmeat"
17048,66,"Sheepmeat"
16744,66,"Sheepmeat"
16780,66,"Sheepmeat"
16741,66,"Sheepmeat"
16740,75,"Forestry"
16784,75,"Forestry"
17048,75,"Forestry"
16740,80,"Forestry"
16784,80,"Forestry"
17048,80,"Forestry"
16740,77,"Forestry"
16784,77,"Forestry"
17048,77,"Forestry"
16744,77,"Forestry"
16740,69,"Forestry"
16784,69,"Forestry"
17048,69,"Forestry"
16741,69,"Forestry"
16742,69,"Forestry"
16744,69,"Forestry"
16994,69,"Forestry"
16740,79,"Sheepmeat"
16784,79,"Sheepmeat"
17048,79,"Sheepmeat"
16744,79,"Sheepmeat"
16743,79,"Sheepmeat"
16780,79,"Sheepmeat"
16781,79,"Sheepmeat"
16741,79,"Sheepmeat"
16740,65,"Sheepmeat"
16784,65,"Sheepmeat"
17048,65,"Sheepmeat"
16744,65,"Sheepmeat"
16780,65,"Sheepmeat"
16741,65,"Sheepmeat"
16740,82,"Beef"
16784,82,"Beef"
17048,82,"Beef"
16744,82,"Beef"
16780,82,"Beef"
16781,82,"Beef"
16783,82,"Beef"
16741,82,"Beef"
16740,66,"Beef"
16784,66,"Beef"
17048,66,"Beef"
16744,66,"Beef"
16780,66,"Beef"
16781,66,"Beef"
16783,66,"Beef"
16741,66,"Beef"
16740,65,"Beef"
16784,65,"Beef"
17048,65,"Beef"
16743,65,"Beef"
16744,65,"Beef"
16780,65,"Beef"
16781,65,"Beef"
16783,65,"Beef"
16741,65,"Beef"
16740,82,"Sheepmeat"
16784,82,"Sheepmeat"
17048,82,"Sheepmeat"
16744,82,"Sheepmeat"
16743,82,"Sheepmeat"
16780,82,"Sheepmeat"
16781,82,"Sheepmeat"
16783,82,"Sheepmeat"
16741,82,"Sheepmeat"
16994,82,"Sheepmeat"
16740,66,"Sheepmeat"
16784,66,"Sheepmeat"
17048,66,"Sheepmeat"
16744,66,"Sheepmeat"
16743,66,"Sheepmeat"
16780,66,"Sheepmeat"
16781,66,"Sheepmeat"
16783,66,"Sheepmeat"
16741,66,"Sheepmeat"
16994,66,"Sheepmeat"
16740,65,"Sheepmeat"
16784,65,"Sheepmeat"
17048,65,"Sheepmeat"
16744,65,"Sheepmeat"
16743,65,"Sheepmeat"
16780,65,"Sheepmeat"
16781,65,"Sheepmeat"
16783,65,"Sheepmeat"
16741,65,"Sheepmeat"
16994,65,"Sheepmeat"
